Date,Open,High,Low,Close,Adj Close,Volume
2015-10-12,374.218994,376.384003,371.994995,375.688995,339.235260,1678
2015-10-13,374.035004,374.500000,371.808990,374.500000,338.161652,255
2015-10-14,376.928986,377.968994,375.526001,376.944000,340.368439,542
2015-10-15,387.140991,391.399994,387.140991,390.147003,352.290344,426
2015-10-16,385.000000,389.903015,385.000000,387.968994,350.323730,393
2015-10-19,389.325012,391.200012,388.010986,389.000000,351.254639,1397
2015-10-20,389.756989,391.000000,385.187012,391.000000,353.060638,506
2015-10-21,389.791992,389.791992,383.500000,384.744995,347.412537,549
2015-10-22,382.062012,395.950012,382.062012,395.950012,357.530304,643
2015-10-23,401.500000,404.907013,399.000000,403.934998,364.740479,707
2015-10-26,403.868011,405.342987,399.500000,400.000000,361.187317,399
2015-10-27,401.661987,401.661987,398.028015,398.028015,359.406677,208
2015-10-28,406.381989,407.940002,406.381989,407.940002,368.356903,145
2015-10-29,425.001007,430.049988,425.001007,426.602997,385.208954,3876
2015-10-30,475.001007,475.802002,464.998993,464.998993,419.879333,4496
2015-11-02,465.761993,466.528992,459.934998,461.139008,416.393890,779
2015-11-03,458.561005,459.067993,456.630005,458.466003,413.980255,338
2015-11-04,456.355011,460.773010,456.355011,460.773010,416.063385,313
2015-11-05,463.912994,463.912994,460.000000,463.326996,418.369568,467
2015-11-06,461.910004,465.795013,458.994995,459.528992,414.940125,728
2015-11-09,459.000000,459.998993,452.730011,452.730011,408.800812,374
2015-11-10,448.001007,450.187988,447.118011,447.118011,403.733398,420
2015-11-11,456.222992,461.820007,455.571014,455.571014,411.366119,297
2015-11-12,457.303009,457.756012,449.799988,451.498993,407.689301,239
2015-11-13,449.148987,449.170013,442.000000,443.485992,400.453735,299
2015-11-16,437.501007,442.157013,437.501007,440.403992,397.670837,334
2015-11-17,450.239990,452.802002,450.000000,450.278015,406.586761,221
2015-11-18,453.709991,453.709991,449.270996,452.321014,408.431519,456
2015-11-19,460.001007,460.958008,456.481995,456.845001,412.516541,531
2015-11-20,458.731995,466.000000,458.731995,466.000000,420.783264,1127
2015-11-23,458.513000,458.889008,458.195007,458.889008,414.362213,163
2015-11-24,460.112000,461.438995,456.881989,457.627991,413.223572,433
2015-11-25,457.640991,465.500000,457.640991,461.518005,416.736176,847
2015-11-26,464.380005,468.804993,464.001007,464.001007,418.978210,435
2015-11-27,465.125000,465.937012,462.980011,465.148987,420.014771,89
2015-11-30,449.283997,450.000000,445.178986,445.178986,401.982483,388
2015-12-01,459.558014,459.558014,458.135010,459.015015,414.476013,20
2015-12-02,457.023987,457.023987,455.278015,455.834015,411.603668,92
2015-12-03,453.993011,453.993011,432.595001,437.500000,395.048615,719
2015-12-04,439.000000,439.000000,432.778992,437.628998,395.165070,354
2015-12-07,435.102997,435.750000,428.000000,428.000000,386.470428,726
2015-12-08,425.000000,426.634003,420.106995,420.200012,379.427338,348
2015-12-09,422.429993,422.510010,420.549988,422.510010,381.513153,61
2015-12-10,419.032990,421.910004,419.032990,419.550995,378.841278,207
2015-12-11,417.998993,419.192993,410.000000,410.000000,370.216980,421
2015-12-14,408.941986,410.464996,404.285004,404.285004,365.056488,538
2015-12-15,407.500000,421.500000,407.500000,418.000000,377.440735,836
2015-12-16,421.734009,424.531006,421.734009,424.338989,383.164703,397
2015-12-17,425.751007,425.751007,420.500000,420.500000,379.698181,275
2015-12-18,417.170013,418.000000,417.170013,417.850006,377.305328,96
2015-12-21,420.238007,421.479004,420.000000,420.000000,379.246704,296
2015-12-22,425.618988,425.618988,420.862000,422.000000,381.052612,618
2015-12-23,423.174011,426.321014,422.919006,425.429993,384.149780,475
2015-12-28,423.076996,423.076996,416.000000,416.000000,375.634827,293
2015-12-29,414.000000,423.000000,414.000000,422.000000,389.165833,170
2015-12-30,423.329987,424.221985,421.433014,421.433014,388.642944,48
2016-01-04,398.869995,401.528015,398.000000,401.498993,370.259949,674
2016-01-05,407.000000,410.729004,406.838013,408.850006,377.039032,238
2016-01-06,402.941986,402.941986,398.355011,398.800995,367.771881,141
2016-01-07,389.695007,391.485992,381.821014,384.061005,354.178741,909
2016-01-08,389.191986,390.559998,382.000000,382.001007,352.279022,762
2016-01-11,378.903992,380.000000,378.903992,380.000000,350.433685,150
2016-01-12,363.337006,372.177002,363.019989,370.580994,341.747528,2218
2016-01-13,370.308990,372.295013,370.308990,372.295013,343.328217,555
2016-01-14,364.000000,369.000000,360.980011,368.010010,339.376617,385
2016-01-15,361.000000,361.000000,345.700989,345.700989,318.803314,1161
2016-01-18,357.015991,358.388000,356.369995,358.388000,330.503265,220
2016-01-19,376.151001,379.941010,376.151001,376.612000,347.309296,95
2016-01-20,361.750000,361.750000,356.221985,357.777008,329.939789,761
2016-01-21,361.320007,365.000000,357.980011,363.997009,335.675812,405
2016-01-22,368.001007,377.316986,368.001007,377.316986,347.959412,71
2016-01-25,376.891998,376.891998,374.000000,376.147003,346.880524,331
2016-01-26,368.750000,370.787994,365.098999,370.787994,341.938446,261
2016-01-27,376.483002,376.483002,374.140991,374.197998,345.083099,142
2016-01-28,371.221985,371.221985,365.266998,365.266998,336.846985,1368
2016-01-29,379.061005,379.061005,375.696014,378.023987,348.611420,796
2016-02-01,380.673004,380.673004,376.333008,376.333008,347.052032,351
2016-02-02,371.417999,371.417999,367.200012,367.200012,338.629608,357
2016-02-03,366.912994,367.230011,358.580994,359.371002,331.409760,518
2016-02-04,363.326996,363.326996,358.000000,359.059998,331.122986,402
